category,headline,short_description,date,headline_finbert_sentiment,headline_finbert_score,desc_finbert_sentiment,desc_finbert_score,headline_finbert_numerical,desc_finbert_numerical,avg_finbert_sentiment
POLITICS,nebraska governor defends decision to hide covid-19 stats at specific meatpacking plants,Rachel Maddow slammed Gov. Pete Ricketts for failing to reveal what's going on at plants where COVID-19 cases are exploding.,2020-05-09,negative,0.6656110286712646,negative,0.9333059191703796,-1,-1,-1.0
POLITICS,ocasio-cortez hits gop critic of her 'animal crossing' gaming with question about trump,The New York lawmaker brought up the president's golfing habits in response.,2020-05-09,neutral,0.6293121576309204,neutral,0.6833495497703552,0,0,0.0
POLITICS,"ted cruz and joe scarborough feud on twitter over donald trump, cocktails and panties","“You lose this fight every time. You sold your soul to Trump,” the MSNBC host ended the war of words with the GOP senator.",2020-05-09,negative,0.7026575803756714,neutral,0.7090858221054077,-1,0,-0.5
POLITICS,kellyanne conway rails against husband's anti-trump group on fox news,The White House counselor was confronted about the president's public feud with George Conway's Lincoln Project.,2020-05-08,neutral,0.7153716087341309,negative,0.8416584730148315,0,-1,-0.5
POLITICS,"trump said he could kill someone on 5th ave. but how about 50,000 across america?","Trump’s failure to take early aggressive action, experts believe, has already caused tens of thousands of Americans to die from the coronavirus.",2020-05-08,neutral,0.8270531296730042,negative,0.8048858642578125,0,-1,-0.5
MONEY,do you have to pay taxes on your coronavirus stimulus check?,"Getting a payment won't mean a higher tax bill for 2020, but the amount of your stimulus money could ultimately change.",2020-05-08,neutral,0.7561287879943848,neutral,0.8718400001525879,0,0,0.0
POLITICS,congressional democrats tell doj to do more to address covid-19 hate crimes,"Attacks have skyrocketed against Asians and Asian Americans during the coronavirus pandemic, but the federal response has fallen short, the lawmakers said.",2020-05-08,neutral,0.4950668513774872,negative,0.9377325773239136,0,-1,-0.5
POLITICS,chris cuomo reveals ‘ugly’ reason why donald trump downplays coronavirus testing,"“It is dishonest and destructive and it is done by design.""",2020-05-07,neutral,0.7201703786849976,negative,0.7520195841789246,0,-1,-0.5
POLITICS,trump rebukes nurse on national nurses day and critics are livid: ‘how dare he!’,"Trump took issue with a nurse's claim that the delivery of PPE has been ""sporadic.""",2020-05-07,negative,0.9304915070533752,negative,0.9558556079864502,-1,-1,-1.0
POLITICS,barack obama surprises locked down chicago teachers on video call,"The former president had a sweet exchange invoving the Michael Jordan-Chicago Bulls documentary “The Last Dance.""",2020-05-07,negative,0.6742578744888306,neutral,0.7938647270202637,-1,0,-0.5
POLITICS,betsy devos’s campaign to roll back sexual assault survivor rights is complete,The education secretary's new Title IX rule adds protections for the accused and lets schools skirt responsibility for assaults entirely if they take place off-campus.,2020-05-06,neutral,0.7960116267204285,neutral,0.8436614871025085,0,0,0.0
POLITICS,ex-gop lawmaker joe walsh issues chilling warning to fox news viewers,"Laura Ingraham told her viewers there was ""no real scientific basis"" to support social distancing efforts.",2020-05-05,negative,0.7551048994064331,neutral,0.8793922662734985,-1,0,-0.5
POLITICS,jewish groups launch website to track gop anti-semitism,"There's been a rise in right-wing, anti-Semitic conspiracy theories tied to the coronavirus pandemic.",2020-05-05,neutral,0.8875209093093872,negative,0.8138430714607239,0,-1,-0.5
POLITICS,you can't reopen the economy without child care,"As coronavirus lockdowns ease up, parents must choose between child care and work. Policymakers don't get it.",2020-05-04,neutral,0.8785774111747742,negative,0.7961480021476746,0,-1,-0.5
POLITICS,trump bashes george w. bush's call for unity during covid-19 crisis,What unity?,2020-05-03,negative,0.8313084244728088,neutral,0.8738036155700684,-1,0,-0.5
POLITICS,oregon has been voting by mail for decades. now it will save lives.,"Gov. Kate Brown was ""horrified"" that Wisconsin voters had to risk getting COVID-19 to vote and wants to help other states avoid this in November.",2020-05-03,neutral,0.8451688289642334,negative,0.9140315055847168,0,-1,-0.5
POLITICS,new hampshire state rep. resigns after graphic tweet about tara reade allegation,"Richard Komi apologized to ""anybody whose feelings may have been hurt"" by his tweet dismissing Reade's sexual assault claim against Joe Biden.",2020-05-03,negative,0.9088836312294006,negative,0.8098272085189819,-1,-1,-1.0
POLITICS,the critical cases the supreme court will hear in first-ever remote arguments,"Amid the coronavirus pandemic, America's highest court takes the historic step of conducting oral arguments over the phone.",2020-05-03,neutral,0.8752042055130005,neutral,0.8545706868171692,0,0,0.0
POLITICS,tara reade says she filed a limited report on alleged biden assault,"Biden has leaned on the absence of a report. The former staffer says that any existing report likely doesn't prove the severity of her claim, anyway.",2020-05-02,neutral,0.7799952030181885,negative,0.6924089789390564,0,-1,-0.5
POLITICS,rep. ted lieu lays it on the line for anti-lockdown protesters with ominous prediction,"""These folks at Huntington Beach undoubtedly spread the virus even more,"" warned the California Democrat.",2020-05-02,neutral,0.6451029777526855,negative,0.7527334094047546,0,-1,-0.5
WORLD NEWS,boris johnson's son named after doctors who saved his life when he had covid-19,The British prime minister and his fiancee Carrie Symonds welcomed Wilfred Lawrie Nicholas Johnson to their family last month.,2020-05-02,neutral,0.8778495192527771,neutral,0.8101103901863098,0,0,0.0
POLITICS,fox news' tucker carlson calls cnn's brooke baldwin an 'airhead' in coronavirus interview rant,"The bizarre segment neglected to mention Baldwin herself just recovered from COVID-19, which continues to kill thousands of Americans a day.",2020-05-02,negative,0.749943733215332,negative,0.5497300624847412,-1,-1,-1.0
POLITICS,pope's 'robin hood' wired money for food to struggling transgender sex workers,"Cardinal Konrad Krajewski, who is responsible for doling out charity in Pope Francis's name, said the act of kindness was ""normal"" for the church.",2020-05-01,neutral,0.5934224724769592,neutral,0.8317220211029053,0,0,0.0
POLITICS,trump called out to his face after blaming obama for 'broken' coronavirus tests,"The president claimed Obama left behind ""bad, broken tests"" for a virus that didn't exist yet.",2020-05-01,negative,0.8248314261436462,negative,0.778757631778717,-1,-1,-1.0
POLITICS,maryland's gop governor hid covid-19 test kits so feds can't take them,Gov. Larry Hogan said that the state's National Guard is watching thousands of COVID-19 kits his state bought from South Korea.,2020-04-30,neutral,0.8430858254432678,neutral,0.8644434809684753,0,0,0.0
POLITICS,gov. cuomo schools trump on red state 'takers' after tweet about blue state bailouts,"New York and other blue states are already pitching in to prop up red states, not the other way around, points out an irritated Cuomo.",2020-04-28,negative,0.7760166525840759,negative,0.7814977765083313,-1,-1,-1.0
SCIENCE,scientists note asteroid approaching earth looks like it’s wearing a face mask,"1998 OR2 appears to know the planet is facing the coronavirus pandemic, researchers joked.",2020-04-27,neutral,0.9031911492347717,neutral,0.7233358025550842,0,0,0.0
WORLD NEWS,uk prime minister boris johnson returning to work after covid-19 battle,"Johnson, who earlier this month spent three nights in intensive care after contracting the coronavirus, plans to head back to work on Monday.",2020-04-26,neutral,0.6801242232322693,neutral,0.6930925250053406,0,0,0.0
POLITICS,white house discussing plans to replace hhs sec. alex azar: reports,"Recent reports have described a stifled relationship between Azar and President Trump. Now, Azar may be on the cutting block.",2020-04-26,neutral,0.8713434338569641,negative,0.8950623273849487,0,-1,-0.5
POLITICS,fema reportedly took the 5 million masks ordered for veterans to send to stockpile,"“I couldn’t tell you when my next delivery was coming in,"" Veterans Health Administration manager complained to The Washington Post.",2020-04-26,neutral,0.8796905875205994,negative,0.6951894760131836,0,-1,-0.5
POLITICS,anderson cooper chokes up in heartbreaking interview with coronavirus victim's wife,"The CNN anchor was visibly emotional throughout the exchange with Katie Coelho, whose 32-year-old husband, Jonathan, died this week.",2020-04-25,negative,0.5206362009048462,negative,0.5115995407104492,-1,-1,-1.0
POLITICS,"ex-gop lawmaker rips 'dangerous' donald trump: less we hear from him, safer we are",Former Republican Rep. David Jolly tore into the president for peddling falsehoods amid the coronavirus pandemic.,2020-04-25,negative,0.5094691514968872,negative,0.8296509385108948,-1,-1,-1.0
POLITICS,"to access online services, new jersey students with disabilities must promise not to sue",Special education groups are taking issue with waivers from schools — but the districts say they're necessary in this unprecedented time.,2020-04-25,neutral,0.904792308807373,neutral,0.4839188754558563,0,0,0.0
IMPACT,construction causes major pollution. here's how we can build better.,The industry is four times more polluting than air travel. Making it more sustainable is critical to protecting our health and the climate.,2020-04-25,neutral,0.9056263566017151,neutral,0.7882444858551025,0,0,0.0
POLITICS,white house corrects transcript to show dr. birx denied sunlight treats covid-19,"But Birx also defended Trump, saying in a Fox News clip that he was ""digesting"" new information out loud.",2020-04-25,neutral,0.7159119248390198,negative,0.6197476387023926,0,-1,-0.5
POLITICS,white house correspondent dodges falling lights like she's in 'the matrix',NBC News’ Kristen Welker didn't miss a beat as high winds toppled light stands during her report on the coronavirus pandemic.,2020-04-23,neutral,0.7602491974830627,negative,0.6993041038513184,0,-1,-0.5
POLITICS,trump spent years undermining global charities now crucial to fighting coronavirus,The president stopped funding United Nations health care for women and Palestinian refugees and cut aid to medical organizations over abortion.,2020-04-23,neutral,0.7205880880355835,negative,0.8532263040542603,0,-1,-0.5
IMPACT,the coronavirus shows it's time to remake the american city,"Cities across the U.S. and world are closing streets to traffic in response to the pandemic, offering a glimpse of a world where cars are no longer king.",2020-04-23,neutral,0.8507905602455139,negative,0.9092222452163696,0,-1,-0.5
BUSINESS,lululemon apologizes for art director's post about racist 'bat fried rice' t-shirt,"The athletic apparel brand said the offensive shirt wasn't its product and the executive who promoted it on Instagram is ""no longer an employee.""",2020-04-22,negative,0.9392777681350708,negative,0.5242641568183899,-1,-1,-1.0
